,countrycode,date,tests
49073,TWN,2020-04-15,50687.0
49074,TWN,2020-04-16,51590.0
49075,TWN,2020-04-17,52428.0
49076,TWN,2020-04-18,52985.0
49077,TWN,2020-04-19,53609.0
49078,TWN,2020-04-20,55444.0
49079,TWN,2020-04-21,56815.0
49080,TWN,2020-04-22,57969.0
49081,TWN,2020-04-23,58983.0
49082,TWN,2020-04-24,59810.0
49083,TWN,2020-04-25,60429.0
49084,TWN,2020-04-26,60924.0
49085,TWN,2020-04-27,61664.0
49086,TWN,2020-04-28,62358.0
49087,TWN,2020-04-29,62842.0
49088,TWN,2020-04-30,63337.0
49089,TWN,2020-05-01,63711.0
49090,TWN,2020-05-02,64091.0
49091,TWN,2020-05-03,64433.0
49092,TWN,2020-05-04,64961.0
49093,TWN,2020-05-05,65593.0
49094,TWN,2020-05-06,66044.0
49095,TWN,2020-05-07,66461.0
49096,TWN,2020-05-08,66863.0
49097,TWN,2020-05-09,67132.0
49098,TWN,2020-05-10,67399.0
49099,TWN,2020-05-11,67761.0
49100,TWN,2020-05-12,68110.0
49101,TWN,2020-05-13,68387.0
49102,TWN,2020-05-14,68661.0
49103,TWN,2020-05-15,68984.0
49104,TWN,2020-05-16,69204.0
49105,TWN,2020-05-17,69389.0
49106,TWN,2020-05-18,69658.0
49107,TWN,2020-05-19,69881.0
49108,TWN,2020-05-20,70107.0
49109,TWN,2020-05-21,70343.0
49110,TWN,2020-05-22,70530.0
49111,TWN,2020-05-23,70700.0
49112,TWN,2020-05-24,70883.0
49113,TWN,2020-05-25,71105.0
49114,TWN,2020-05-26,71404.0
49115,TWN,2020-05-27,71587.0
49116,TWN,2020-05-28,71757.0
49117,TWN,2020-05-29,71913.0
49118,TWN,2020-05-30,72087.0
49119,TWN,2020-05-31,72324.0
49120,TWN,2020-06-01,72510.0
49121,TWN,2020-06-02,72688.0
49122,TWN,2020-06-03,72876.0
49123,TWN,2020-06-04,73046.0
49124,TWN,2020-06-05,73230.0
49125,TWN,2020-06-06,73368.0
49126,TWN,2020-06-07,73476.0
49127,TWN,2020-06-08,73605.0
49128,TWN,2020-06-09,73757.0
49129,TWN,2020-06-10,73909.0
49130,TWN,2020-06-11,74044.0
49131,TWN,2020-06-12,74186.0
49132,TWN,2020-06-13,74304.0
49133,TWN,2020-06-14,74415.0
49134,TWN,2020-06-15,74560.0
49135,TWN,2020-06-16,74707.0
49136,TWN,2020-06-17,74853.0
49137,TWN,2020-06-18,74988.0
49138,TWN,2020-06-19,75147.0
49139,TWN,2020-06-20,75261.0
49140,TWN,2020-06-21,75365.0
49141,TWN,2020-06-22,75521.0
49142,TWN,2020-06-23,75647.0
49143,TWN,2020-06-24,75820.0
49144,TWN,2020-06-25,76037.0
49145,TWN,2020-06-26,76213.0
49146,TWN,2020-06-27,76367.0
49147,TWN,2020-06-28,76494.0
49148,TWN,2020-06-29,76678.0
49149,TWN,2020-06-30,76888.0
49150,TWN,2020-07-01,77029.0
49151,TWN,2020-07-02,77158.0
49152,TWN,2020-07-03,77298.0
49153,TWN,2020-07-04,77417.0
49154,TWN,2020-07-05,77568.0
49155,TWN,2020-07-06,77745.0
49156,TWN,2020-07-07,77881.0
49157,TWN,2020-07-08,78022.0
49158,TWN,2020-07-09,78210.0
49159,TWN,2020-07-10,78375.0
49160,TWN,2020-07-11,78493.0
49161,TWN,2020-07-12,78619.0
49162,TWN,2020-07-13,78745.0
49163,TWN,2020-07-14,78900.0
49164,TWN,2020-07-15,79064.0
49165,TWN,2020-07-16,79255.0
49166,TWN,2020-07-17,79400.0
49167,TWN,2020-07-18,79511.0
49168,TWN,2020-07-19,79646.0
49169,TWN,2020-07-20,79807.0
49170,TWN,2020-07-21,79950.0
49171,TWN,2020-07-22,80106.0
49172,TWN,2020-07-23,80269.0
49173,TWN,2020-07-24,80404.0
49174,TWN,2020-07-25,80499.0
49175,TWN,2020-07-26,80622.0
49176,TWN,2020-07-27,80823.0
49177,TWN,2020-07-28,81164.0
49178,TWN,2020-07-29,81384.0
49179,TWN,2020-07-30,81587.0
49180,TWN,2020-07-31,81822.0
49181,TWN,2020-08-01,81926.0
49182,TWN,2020-08-02,82058.0
49183,TWN,2020-08-03,82331.0
49184,TWN,2020-08-04,82523.0
49185,TWN,2020-08-05,82735.0
49186,TWN,2020-08-06,82949.0
49187,TWN,2020-08-07,83113.0
49188,TWN,2020-08-08,83286.0
49189,TWN,2020-08-09,83428.0
49190,TWN,2020-08-10,83675.0
49191,TWN,2020-08-11,83822.0
49192,TWN,2020-08-12,84012.0
49193,TWN,2020-08-13,84241.0
49194,TWN,2020-08-14,84439.0
49195,TWN,2020-08-15,84572.0
49196,TWN,2020-08-16,84696.0
49197,TWN,2020-08-17,84956.0
49198,TWN,2020-08-18,85121.0
49199,TWN,2020-08-19,85343.0
49200,TWN,2020-08-20,85557.0
49201,TWN,2020-08-21,85774.0
49202,TWN,2020-08-22,85902.0
49203,TWN,2020-08-23,86019.0
49204,TWN,2020-08-24,86261.0
49205,TWN,2020-08-25,86416.0
49206,TWN,2020-08-26,86598.0
49207,TWN,2020-08-27,86802.0
49208,TWN,2020-08-28,86979.0
49209,TWN,2020-08-29,87127.0
49210,TWN,2020-08-30,87284.0
49211,TWN,2020-08-31,87499.0
49212,TWN,2020-09-01,87643.0
49213,TWN,2020-09-02,87795.0
49214,TWN,2020-09-03,88027.0
49215,TWN,2020-09-04,88269.0
49216,TWN,2020-09-05,88381.0
49217,TWN,2020-09-06,88554.0
49218,TWN,2020-09-07,88742.0
49219,TWN,2020-09-08,88929.0
49220,TWN,2020-09-09,89084.0
49221,TWN,2020-09-10,89308.0
49222,TWN,2020-09-11,89494.0
49223,TWN,2020-09-12,89620.0
49224,TWN,2020-09-13,89830.0
49225,TWN,2020-09-14,89984.0
49226,TWN,2020-09-15,90144.0
49227,TWN,2020-09-16,90426.0
49228,TWN,2020-09-17,91106.0
49229,TWN,2020-09-18,91457.0
49230,TWN,2020-09-19,91552.0
49231,TWN,2020-09-20,91650.0
49232,TWN,2020-09-21,91933.0
49233,TWN,2020-09-22,92108.0
49234,TWN,2020-09-23,92365.0
49235,TWN,2020-09-24,92563.0
49236,TWN,2020-09-25,92700.0
49237,TWN,2020-09-26,92975.0
49238,TWN,2020-09-27,93179.0
49239,TWN,2020-09-28,93438.0
49240,TWN,2020-09-29,93649.0
49241,TWN,2020-09-30,93909.0
49242,TWN,2020-10-01,94061.0
49243,TWN,2020-10-02,94453.0
49244,TWN,2020-10-03,94562.0
49245,TWN,2020-10-04,94729.0
49246,TWN,2020-10-05,95085.0
49247,TWN,2020-10-06,95255.0
49248,TWN,2020-10-07,95687.0
49249,TWN,2020-10-08,96277.0
49250,TWN,2020-10-09,96616.0
49251,TWN,2020-10-10,96730.0
49252,TWN,2020-10-11,96854.0
49253,TWN,2020-10-12,97159.0
49254,TWN,2020-10-13,97430.0
49255,TWN,2020-10-14,97775.0
49256,TWN,2020-10-15,98364.0
49257,TWN,2020-10-16,98736.0
49258,TWN,2020-10-17,98868.0
49259,TWN,2020-10-18,99044.0
49260,TWN,2020-10-19,99358.0
49261,TWN,2020-10-20,99581.0
49262,TWN,2020-10-21,99796.0
49263,TWN,2020-10-22,100125.0
49264,TWN,2020-10-23,100302.0
49265,TWN,2020-10-24,100400.0
49266,TWN,2020-10-25,100519.0
49267,TWN,2020-10-26,100812.0
49268,TWN,2020-10-27,101019.0
49269,TWN,2020-10-28,101218.0
49270,TWN,2020-10-29,101787.0
49271,TWN,2020-10-30,101944.0
49272,TWN,2020-10-31,102037.0
49273,TWN,2020-11-01,102153.0
49516,UGA,2020-04-01,1510.0
49517,UGA,2020-04-02,1840.0
49518,UGA,2020-04-03,2170.0
49519,UGA,2020-04-04,2500.0
49520,UGA,2020-04-05,2830.0
49521,UGA,2020-04-06,3160.0
49522,UGA,2020-04-07,3310.0
49523,UGA,2020-04-08,3524.0
49524,UGA,2020-04-09,3862.0
49525,UGA,2020-04-10,4301.0
49526,UGA,2020-04-11,4663.0
49527,UGA,2020-04-12,5025.0
49528,UGA,2020-04-13,5664.0
49529,UGA,2020-04-14,6661.0
49530,UGA,2020-04-15,9105.298701298701
49531,UGA,2020-04-16,11549.597402597403
49532,UGA,2020-04-17,13993.896103896104
49533,UGA,2020-04-18,16438.194805194806
49534,UGA,2020-04-19,18882.493506493505
49535,UGA,2020-04-20,21326.79220779221
49536,UGA,2020-04-21,23771.09090909091
49537,UGA,2020-04-22,26215.38961038961
49538,UGA,2020-04-23,28659.68831168831
49539,UGA,2020-04-24,31103.987012987014
49540,UGA,2020-04-25,33548.28571428572
49541,UGA,2020-04-26,35992.58441558442
49542,UGA,2020-04-27,38436.88311688312
49543,UGA,2020-04-28,40881.18181818182
49544,UGA,2020-04-29,43325.48051948052
49545,UGA,2020-04-30,45769.77922077922
49546,UGA,2020-05-01,48214.07792207792
49547,UGA,2020-05-02,50658.37662337662
49548,UGA,2020-05-03,53102.67532467533
49549,UGA,2020-05-04,55546.97402597403
49550,UGA,2020-05-05,57991.27272727273
49551,UGA,2020-05-06,60435.571428571435
49552,UGA,2020-05-07,62879.870129870134
49553,UGA,2020-05-08,65324.168831168834
49554,UGA,2020-05-09,67768.46753246753
49555,UGA,2020-05-10,70212.76623376623
49556,UGA,2020-05-11,72657.06493506493
49557,UGA,2020-05-12,75101.36363636365
49558,UGA,2020-05-13,77545.66233766235
49559,UGA,2020-05-14,79989.96103896105
49560,UGA,2020-05-15,82434.25974025975
49561,UGA,2020-05-16,84878.55844155845
49562,UGA,2020-05-17,87322.85714285714
49563,UGA,2020-05-18,89767.15584415584
49564,UGA,2020-05-19,92211.45454545454
49565,UGA,2020-05-20,94655.75324675324
49566,UGA,2020-05-21,97100.05194805196
49567,UGA,2020-05-22,99544.35064935066
49568,UGA,2020-05-23,101988.64935064936
49569,UGA,2020-05-24,104432.94805194806
49570,UGA,2020-05-25,106877.24675324676
49571,UGA,2020-05-26,109321.54545454546
49572,UGA,2020-05-27,111765.84415584416
49573,UGA,2020-05-28,114210.14285714287
49574,UGA,2020-05-29,116654.44155844157
49575,UGA,2020-05-30,119098.74025974027
49576,UGA,2020-05-31,121543.03896103897
49577,UGA,2020-06-01,123987.33766233767
49578,UGA,2020-06-02,126431.63636363637
49579,UGA,2020-06-03,128875.93506493507
49580,UGA,2020-06-04,131320.23376623378
49581,UGA,2020-06-05,133764.53246753247
49582,UGA,2020-06-06,136208.83116883118
49583,UGA,2020-06-07,138653.12987012987
49584,UGA,2020-06-08,141097.42857142858
49585,UGA,2020-06-09,143541.7272727273
49586,UGA,2020-06-10,145986.02597402598
49587,UGA,2020-06-11,148430.3246753247
49588,UGA,2020-06-12,150874.62337662338
49589,UGA,2020-06-13,153318.9220779221
49590,UGA,2020-06-14,155763.22077922078
49591,UGA,2020-06-15,158207.5194805195
49592,UGA,2020-06-16,160651.81818181818
49593,UGA,2020-06-17,163096.1168831169
49594,UGA,2020-06-18,165540.4155844156
49595,UGA,2020-06-19,167984.7142857143
49596,UGA,2020-06-20,170429.012987013
49597,UGA,2020-06-21,172873.3116883117
49598,UGA,2020-06-22,175317.6103896104
49599,UGA,2020-06-23,177761.9090909091
49600,UGA,2020-06-24,180206.2077922078
49601,UGA,2020-06-25,182650.5064935065
49602,UGA,2020-06-26,185094.8051948052
49603,UGA,2020-06-27,187539.10389610392
49604,UGA,2020-06-28,189983.4025974026
49605,UGA,2020-06-29,192427.70129870131
49606,UGA,2020-06-30,194872.0
49607,UGA,2020-07-01,197525.5
49608,UGA,2020-07-02,200179.0
49609,UGA,2020-07-03,203601.33333333334
49610,UGA,2020-07-04,207023.66666666666
49611,UGA,2020-07-05,210446.0
49612,UGA,2020-07-06,212860.0
49613,UGA,2020-07-07,216311.0
49614,UGA,2020-07-08,219627.0
49615,UGA,2020-07-09,221675.0
49616,UGA,2020-07-10,223818.33333333334
49617,UGA,2020-07-11,225961.66666666666
49618,UGA,2020-07-12,228105.0
49619,UGA,2020-07-13,230680.0
49620,UGA,2020-07-14,232847.5
49621,UGA,2020-07-15,235015.0
49622,UGA,2020-07-16,238709.0
49623,UGA,2020-07-17,241688.0
49624,UGA,2020-07-18,244667.0
49625,UGA,2020-07-19,247646.0
49626,UGA,2020-07-20,250029.0
49627,UGA,2020-07-21,252127.0
49628,UGA,2020-07-22,254255.0
49629,UGA,2020-07-23,256040.0
49630,UGA,2020-07-24,258252.5
49631,UGA,2020-07-25,260465.0
49632,UGA,2020-07-26,262277.0
49633,UGA,2020-07-27,264162.0
49634,UGA,2020-07-28,266856.0
49635,UGA,2020-07-29,269830.5
49636,UGA,2020-07-30,272805.0
49637,UGA,2020-07-31,275355.0
49638,UGA,2020-08-01,278051.0
49639,UGA,2020-08-02,280747.0
49640,UGA,2020-08-03,282512.0
49641,UGA,2020-08-04,284790.0
49642,UGA,2020-08-05,288367.0
49643,UGA,2020-08-06,290701.0
49644,UGA,2020-08-07,293651.0
49645,UGA,2020-08-08,296601.0
49646,UGA,2020-08-09,299036.0
49647,UGA,2020-08-10,301286.0
49648,UGA,2020-08-11,304485.0
49649,UGA,2020-08-12,308503.0
49650,UGA,2020-08-13,312792.0
49651,UGA,2020-08-14,317073.6666666667
49652,UGA,2020-08-15,321355.3333333333
49653,UGA,2020-08-16,325637.0
49654,UGA,2020-08-17,329542.0
49655,UGA,2020-08-18,333667.0
49656,UGA,2020-08-19,336713.0
49657,UGA,2020-08-20,340844.0
49658,UGA,2020-08-21,344511.0
49659,UGA,2020-08-22,348178.0
49660,UGA,2020-08-23,351845.0
49661,UGA,2020-08-24,355057.0
49662,UGA,2020-08-25,359289.0
49663,UGA,2020-08-26,363802.0
49664,UGA,2020-08-27,367423.0
49665,UGA,2020-08-28,371010.3333333333
49666,UGA,2020-08-29,374597.6666666667
49667,UGA,2020-08-30,378185.0
49668,UGA,2020-08-31,381749.0
49669,UGA,2020-09-01,385882.0
49670,UGA,2020-09-02,391335.0
49671,UGA,2020-09-03,395875.0
49672,UGA,2020-09-04,401138.6666666667
49673,UGA,2020-09-05,406402.3333333333
49674,UGA,2020-09-06,411666.0
49675,UGA,2020-09-07,415908.0
49676,UGA,2020-09-08,417897.0
49677,UGA,2020-09-09,420198.0
49678,UGA,2020-09-10,423214.0
49679,UGA,2020-09-11,426890.3333333333
49680,UGA,2020-09-12,430566.6666666667
49681,UGA,2020-09-13,434243.0
49682,UGA,2020-09-14,436246.0
49683,UGA,2020-09-15,439025.0
49684,UGA,2020-09-16,441710.0
49685,UGA,2020-09-17,444346.0
49686,UGA,2020-09-18,448041.5
49687,UGA,2020-09-19,451737.0
49688,UGA,2020-09-20,453593.0
49689,UGA,2020-09-21,457128.0
49690,UGA,2020-09-22,460690.0
49691,UGA,2020-09-23,463618.0
49692,UGA,2020-09-24,465600.0
49693,UGA,2020-09-25,469003.0
49694,UGA,2020-09-26,473456.0
49695,UGA,2020-09-27,477473.0
49696,UGA,2020-09-28,478687.0
49697,UGA,2020-09-29,480037.0
49698,UGA,2020-09-30,482658.0
49699,UGA,2020-10-01,486658.0
49700,UGA,2020-10-02,489264.0
49701,UGA,2020-10-03,491547.0
49702,UGA,2020-10-04,493595.0
49703,UGA,2020-10-05,495696.0
49704,UGA,2020-10-06,497498.0
49705,UGA,2020-10-07,501040.0
49706,UGA,2020-10-08,502829.0
49707,UGA,2020-10-09,505662.0
49708,UGA,2020-10-10,507859.0
49709,UGA,2020-10-11,508899.0
49710,UGA,2020-10-12,511156.0
49711,UGA,2020-10-13,513414.0
49712,UGA,2020-10-14,514923.0
49713,UGA,2020-10-15,518558.0
49714,UGA,2020-10-16,520450.0
49715,UGA,2020-10-17,522286.0
49716,UGA,2020-10-18,523399.0
49717,UGA,2020-10-19,524966.0
49718,UGA,2020-10-20,527350.0
49719,UGA,2020-10-21,529236.0
49720,UGA,2020-10-22,532332.0
49721,UGA,2020-10-23,534072.0
49722,UGA,2020-10-24,536177.0
49723,UGA,2020-10-25,539146.0
49724,UGA,2020-10-26,540202.0
49725,UGA,2020-10-27,541422.0
49726,UGA,2020-10-28,544657.0
49727,UGA,2020-10-29,547279.0
49728,UGA,2020-10-30,549158.0
49729,UGA,2020-10-31,552713.0
49769,UKR,2020-04-10,23522.0
49770,UKR,2020-04-11,27399.0
49771,UKR,2020-04-12,31276.0
49772,UKR,2020-04-13,35153.0
49773,UKR,2020-04-14,37709.666666666664
49774,UKR,2020-04-15,40266.333333333336
49775,UKR,2020-04-16,42823.0
49776,UKR,2020-04-17,47096.0
49777,UKR,2020-04-18,52103.5
49778,UKR,2020-04-19,57111.0
49779,UKR,2020-04-20,60907.25
49780,UKR,2020-04-21,64703.5
49781,UKR,2020-04-22,68499.75
49782,UKR,2020-04-23,72296.0
49783,UKR,2020-04-24,77988.33333333333
49784,UKR,2020-04-25,83680.66666666667
49785,UKR,2020-04-26,89373.0
49786,UKR,2020-04-27,93519.0
49787,UKR,2020-04-28,98719.0
49788,UKR,2020-04-29,104544.0
49789,UKR,2020-04-30,111859.0
49790,UKR,2020-05-01,118545.0
49791,UKR,2020-05-02,122752.0
49792,UKR,2020-05-03,129723.0
49793,UKR,2020-05-04,134592.0
49794,UKR,2020-05-05,139759.0
49795,UKR,2020-05-06,144283.0
49796,UKR,2020-05-07,151569.0
49797,UKR,2020-05-08,159155.0
49798,UKR,2020-05-09,167107.0
49799,UKR,2020-05-10,176403.0
49800,UKR,2020-05-11,181552.0
49801,UKR,2020-05-12,187307.0
49802,UKR,2020-05-13,192247.0
49803,UKR,2020-05-14,202495.0
49804,UKR,2020-05-15,211614.0
49805,UKR,2020-05-16,220638.0
49806,UKR,2020-05-17,227801.0
49807,UKR,2020-05-18,232899.0
49808,UKR,2020-05-19,239961.0
49809,UKR,2020-05-20,248529.0
49810,UKR,2020-05-21,257857.0
49811,UKR,2020-05-22,267185.0
49812,UKR,2020-05-23,277712.0
49813,UKR,2020-05-24,285626.0
49814,UKR,2020-05-25,291868.0
49815,UKR,2020-05-26,301736.0
49816,UKR,2020-05-27,312532.0
49817,UKR,2020-05-28,322746.0
49818,UKR,2020-05-29,337318.0
49819,UKR,2020-05-30,348279.0
49820,UKR,2020-05-31,352233.0
49821,UKR,2020-06-01,356187.0
49822,UKR,2020-06-02,371668.0
49823,UKR,2020-06-03,381552.0
49824,UKR,2020-06-04,392316.0
49825,UKR,2020-06-05,403551.0
49826,UKR,2020-06-06,414542.0
49827,UKR,2020-06-07,424046.0
49828,UKR,2020-06-08,431085.0
49829,UKR,2020-06-09,437444.0
49830,UKR,2020-06-10,445940.0
49831,UKR,2020-06-11,456509.0
49832,UKR,2020-06-12,468172.0
49833,UKR,2020-06-13,479111.0
49834,UKR,2020-06-14,489334.0
49835,UKR,2020-06-15,497284.0
49836,UKR,2020-06-16,507251.0
49837,UKR,2020-06-17,518846.5
49838,UKR,2020-06-18,530442.0
49839,UKR,2020-06-19,542247.0
49840,UKR,2020-06-20,553737.0
49841,UKR,2020-06-21,563194.0
49842,UKR,2020-06-22,569589.0
49843,UKR,2020-06-23,580814.0
49844,UKR,2020-06-24,594002.0
49845,UKR,2020-06-25,606766.0
49846,UKR,2020-06-26,619366.0
49847,UKR,2020-06-27,631966.0
49848,UKR,2020-06-28,641911.0
49849,UKR,2020-06-29,649150.0
49850,UKR,2020-06-30,656122.0
49851,UKR,2020-07-01,666147.0
49852,UKR,2020-07-02,677257.0
49853,UKR,2020-07-03,690953.0
49854,UKR,2020-07-04,703361.5
49855,UKR,2020-07-05,715770.0
49856,UKR,2020-07-06,722513.0
49857,UKR,2020-07-07,731858.0
49858,UKR,2020-07-08,745313.0
49859,UKR,2020-07-09,760247.0
49860,UKR,2020-07-10,773831.0
49861,UKR,2020-07-11,786843.0
49862,UKR,2020-07-12,796680.0
49863,UKR,2020-07-13,803657.0
49864,UKR,2020-07-14,813396.0
49865,UKR,2020-07-15,827157.0
49866,UKR,2020-07-16,840332.0
49867,UKR,2020-07-17,854064.0
49868,UKR,2020-07-18,864596.0
49869,UKR,2020-07-19,877262.0
49870,UKR,2020-07-20,881997.0
49871,UKR,2020-07-21,894393.0
49872,UKR,2020-07-22,907360.0
49873,UKR,2020-07-23,921858.0
49874,UKR,2020-07-24,937006.0
49875,UKR,2020-07-25,951082.0
49876,UKR,2020-07-26,963641.0
49877,UKR,2020-07-27,970705.0
49878,UKR,2020-07-28,983350.0
49879,UKR,2020-07-29,998299.0
49880,UKR,2020-07-30,1013793.0
49881,UKR,2020-07-31,1029220.0
49882,UKR,2020-08-01,1046080.0
49883,UKR,2020-08-02,1058383.0
49884,UKR,2020-08-03,1067006.0
49885,UKR,2020-08-04,1082835.5
49886,UKR,2020-08-05,1098665.0
49887,UKR,2020-08-06,1116641.0
49888,UKR,2020-08-07,1135051.0
49889,UKR,2020-08-08,1154378.0
49890,UKR,2020-08-09,1169351.0
49891,UKR,2020-08-10,1179434.0
49892,UKR,2020-08-11,1195561.0
49893,UKR,2020-08-12,1214941.0
49894,UKR,2020-08-13,1233925.0
49895,UKR,2020-08-14,1252842.0
49896,UKR,2020-08-15,1273821.0
49897,UKR,2020-08-16,1289589.0
49898,UKR,2020-08-17,1300289.0
49899,UKR,2020-08-18,1315409.0
49900,UKR,2020-08-19,1335000.0
49901,UKR,2020-08-20,1356698.0
49902,UKR,2020-08-21,1378519.0
49903,UKR,2020-08-22,1400726.0
49904,UKR,2020-08-23,1416001.0
49905,UKR,2020-08-24,1425351.0
49906,UKR,2020-08-25,1436206.0
49907,UKR,2020-08-26,1452006.0
49908,UKR,2020-08-27,1472736.0
49909,UKR,2020-08-28,1494243.0
49910,UKR,2020-08-29,1516712.0
49911,UKR,2020-08-30,1536171.0
49912,UKR,2020-08-31,1550280.0
49913,UKR,2020-09-01,1556655.0
49914,UKR,2020-09-02,1597707.0
49915,UKR,2020-09-03,1621697.0
49916,UKR,2020-09-04,1647506.5
49917,UKR,2020-09-05,1673316.0
49918,UKR,2020-09-06,1693793.0
49919,UKR,2020-09-07,1709017.0
49920,UKR,2020-09-08,1731877.0
49921,UKR,2020-09-09,1751931.0
49922,UKR,2020-09-10,1778483.0
49923,UKR,2020-09-11,1806428.0
49924,UKR,2020-09-12,1834165.0
49925,UKR,2020-09-13,1856467.0
49926,UKR,2020-09-14,1870790.0
49927,UKR,2020-09-15,1897688.0
49928,UKR,2020-09-16,1925482.0
49929,UKR,2020-09-17,1955211.0
49930,UKR,2020-09-18,1985802.0
49931,UKR,2020-09-19,2014923.0
49932,UKR,2020-09-20,2038850.0
49933,UKR,2020-09-21,2058638.0
49934,UKR,2020-09-22,2079482.0
49935,UKR,2020-09-23,2102377.0
49936,UKR,2020-09-24,2129156.0
49937,UKR,2020-09-25,2156653.0
49938,UKR,2020-09-26,2189926.0
49939,UKR,2020-09-27,2209975.0
49940,UKR,2020-09-28,2226508.0
49941,UKR,2020-09-29,2250676.0
49942,UKR,2020-09-30,2278248.0
49943,UKR,2020-10-01,2308415.0
49944,UKR,2020-10-02,2337942.0
49945,UKR,2020-10-03,2360100.5
49946,UKR,2020-10-04,2382259.0
49947,UKR,2020-10-05,2397905.0
49948,UKR,2020-10-06,2423031.0
49949,UKR,2020-10-07,2455407.0
49950,UKR,2020-10-08,2489702.0
49951,UKR,2020-10-09,2522360.0
49952,UKR,2020-10-10,2582768.0
49953,UKR,2020-10-11,2592701.5
49954,UKR,2020-10-12,2602635.0
49955,UKR,2020-10-13,2630988.0
49956,UKR,2020-10-14,2695488.0
49957,UKR,2020-10-15,2712492.0
49958,UKR,2020-10-16,2729496.0
49959,UKR,2020-10-17,2765787.0
49960,UKR,2020-10-18,2790810.0
49961,UKR,2020-10-19,2815833.0
49962,UKR,2020-10-20,2847376.0
49963,UKR,2020-10-21,2880105.0
49964,UKR,2020-10-22,2914006.0
49965,UKR,2020-10-23,2950463.0
49966,UKR,2020-10-24,2991893.0
49967,UKR,2020-10-25,3025148.0
49968,UKR,2020-10-26,3053927.0
49969,UKR,2020-10-27,3087288.0
49970,UKR,2020-10-28,3129235.0
49971,UKR,2020-10-29,3176397.0
49972,UKR,2020-10-30,3225954.0
49973,UKR,2020-10-31,3269251.5
49974,UKR,2020-11-01,3312549.0
49975,UKR,2020-11-02,3344211.0
49990,URY,2020-03-29,3126.0
49991,URY,2020-03-30,3425.0
49992,URY,2020-03-31,3819.0
49993,URY,2020-04-01,4108.0
49994,URY,2020-04-02,4464.0
49995,URY,2020-04-03,4786.0
49996,URY,2020-04-04,5063.0
49997,URY,2020-04-05,5208.0
49998,URY,2020-04-06,5385.0
49999,URY,2020-04-07,5727.0
50000,URY,2020-04-08,6175.0
50001,URY,2020-04-09,6856.0
50002,URY,2020-04-10,7496.0
50003,URY,2020-04-11,8114.0
50004,URY,2020-04-12,8774.0
50005,URY,2020-04-13,9236.0
50006,URY,2020-04-14,9929.0
50007,URY,2020-04-15,10448.0
50008,URY,2020-04-16,11239.0
50009,URY,2020-04-17,11749.0
50010,URY,2020-04-18,12478.0
50011,URY,2020-04-19,12826.0
50012,URY,2020-04-20,13111.0
50013,URY,2020-04-21,13396.0
50014,URY,2020-04-22,13923.0
50015,URY,2020-04-23,14532.0
50016,URY,2020-04-24,15142.0
50017,URY,2020-04-25,15834.0
50018,URY,2020-04-26,16496.0
50019,URY,2020-04-27,17063.0
50020,URY,2020-04-28,17505.0
50021,URY,2020-04-29,18140.0
50022,URY,2020-04-30,19016.0
50023,URY,2020-05-01,19747.0
50024,URY,2020-05-02,20554.0
50025,URY,2020-05-03,21164.0
50026,URY,2020-05-04,21939.0
50027,URY,2020-05-05,22805.0
50028,URY,2020-05-06,23811.0
50029,URY,2020-05-07,24656.0
50030,URY,2020-05-08,25698.0
50031,URY,2020-05-09,26838.0
50032,URY,2020-05-10,27461.0
50033,URY,2020-05-11,28697.0
50034,URY,2020-05-12,29098.5
50035,URY,2020-05-13,29500.0
50036,URY,2020-05-14,30209.0
50037,URY,2020-05-15,31209.0
50038,URY,2020-05-16,32225.0
50039,URY,2020-05-17,33036.0
50040,URY,2020-05-18,33861.0
50041,URY,2020-05-19,34384.0
50042,URY,2020-05-20,34794.0
50043,URY,2020-05-21,35165.5
50044,URY,2020-05-22,35537.0
50045,URY,2020-05-23,37178.0
50046,URY,2020-05-24,37662.0
50047,URY,2020-05-25,38146.0
50048,URY,2020-05-26,38695.0
50049,URY,2020-05-27,39469.0
50050,URY,2020-05-28,40229.0
50051,URY,2020-05-29,41469.0
50052,URY,2020-05-30,42624.0
50053,URY,2020-05-31,43479.0
50054,URY,2020-06-01,43995.0
50055,URY,2020-06-02,44511.0
50056,URY,2020-06-03,45226.0
50057,URY,2020-06-04,45777.0
50058,URY,2020-06-05,46512.0
50059,URY,2020-06-06,47433.0
50060,URY,2020-06-07,48029.0
50061,URY,2020-06-08,48432.0
50062,URY,2020-06-09,48896.0
50063,URY,2020-06-10,49653.0
50064,URY,2020-06-11,50473.0
50065,URY,2020-06-12,51313.0
50066,URY,2020-06-13,52078.0
50067,URY,2020-06-14,52862.0
50068,URY,2020-06-15,53265.0
50069,URY,2020-06-16,53725.0
50070,URY,2020-06-17,54486.0
50071,URY,2020-06-18,55896.0
50072,URY,2020-06-19,56234.0
50073,URY,2020-06-20,56877.0
50074,URY,2020-06-21,57289.0
50075,URY,2020-06-22,57687.0
50076,URY,2020-06-23,58845.0
50077,URY,2020-06-24,60318.0
50078,URY,2020-06-25,61608.0
50079,URY,2020-06-26,62765.0
50080,URY,2020-06-27,64183.0
50081,URY,2020-06-28,64586.0
50082,URY,2020-06-29,65626.0
50083,URY,2020-06-30,66300.0
50084,URY,2020-07-01,67374.5
50085,URY,2020-07-02,68449.0
50086,URY,2020-07-03,69475.0
50087,URY,2020-07-04,70501.0
50088,URY,2020-07-05,71527.0
50089,URY,2020-07-06,72553.0
